Producto,Marca,Precio,Link,Tienda
"Laptop Gamer Lenovo Legion Pro 5i de 16"", modelo 83DF00A6LM, Intel Core i9-14900HX (14va Gen), 24 núcleos, NVIDIA GeForce RTX 4060, 16GB RAM, disco sólido de 1TB",LENOVO,69990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-lenovo-legion-pro-5i-de-16-modelo-83df00a6lm-intel-core-i9-14900hx-14va-gen-24-nucleos-nvidia-geforce-rtx-4060-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptopr Acer Aspire Go de 15.6"", AG15-31P-38E3, Intel Core i3 N305 (12va Gen), 8 núcleos, 8GB RAM, 512GB de disco sólido",ACER,14990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptopr-acer-aspire-go-de-15-6-ag15-31p-38e3-intel-core-i3-n305-12va-gen-8-nucleos-8gb-ram-512gb-de-disco-solido,Hiraoka
"Laptop Lenovo Yoga Slim 6i de 14"", Intel Core i7-13700H (13va Gen), 14 núcleos, 16GB RAM, disco sólido de 512GB, modelo 83E00010LM",LENOVO,32990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-yoga-slim-6i-de-14-intel-core-i7-13700h-13va-gen-14-nucleos-16gb-ram-disco-solido-de-512gb-modelo-83e00010lm,Hiraoka
"Laptop Gamer Acer Nitro V de 16"", modelo ANV16-41-R4NE, AMD Ryzen 7 8845HS, NVIDIA GeForce RTX 4060, 32GB RAM, disco sólido de 512GB",ACER,52990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-nitro-v-de-16-modelo-anv16-41-r4ne-amd-ryzen-7-8845hs-nvidia-geforce-rtx-4060-32gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop 2 en 1 Asus Vivobook S 14 Flip de 14"", Pantalla touch, Intel Core i9-13900H (13va Gen), 14 núcleos, 16GB RAM, disco sólido de 1TB, modelo TP3402VA-LZ321W",ASUS,42990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-vivobook-s-14-flip-de-14-intel-core-i9-13900h-13va-gen-14-nucleos-16gb-ram-disco-solido-de-1tb-modelo-tp3402va-lz321w,Hiraoka
"Laptop Lenovo Yoga Slim 7 de 14.5"", Copilot+ PC, Snapdragon X Elite, 12 núcleos, 32GB RAM, disco sólido de 1TB, modelo 83ED003PLM",LENOVO,62990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-yoga-slim-7-de-14-5-copilot-pc-snapdragon-x-elite-12-nucleos-32gb-ram-disco-solido-de-1tb-modelo-83ed003plm,Hiraoka
"Laptop HP Pavilion de 15.6"", modelo 15-EH3002LA, AMD Ryzen 7 7730U, 16GB RAM, disco sólido de 512GB",HP,24990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-pavilion-de-15-6-modelo-15-eh3002la-amd-ryzen-7-7730u-16gb-ram-disco-solido-de-512gb,Hiraoka
"Macbook Pro de 16.2"", Chip M4 Pro, 24GB RAM, disco sólido de 512GB, modelo MX2X3E/A, Negro Espacial",APPLE,143990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-pro-de-16-2-chip-m4-pro-24gb-ram-disco-solido-de-512gb-modelo-mx2x3e-a-negro-espacial,Hiraoka
"Macbook Air de 13.6"", Chip M2, 16GB RAM, disco sólido de 512GB, modelo Z15S006SP, Gris Espacial",APPLE,75990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-air-de-13-6-chip-m2-16gb-ram-disco-solido-de-512gb-modelo-z15s006sp-gris-espacial,Hiraoka
"MacBook Air 13.6"" M2 512GB SSD Plata",APPLE,57990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-air-13-6-m2-512gb-ssd-plata,Hiraoka
"MacBook Air 13.6"" M2 512GB SSD Blanco Estelar",APPLE,58990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-air-13-6-m2-512gb-ssd-blanco-estelar,Hiraoka
"Laptop Gamer Acer Nitro V de 15.6"", Intel Core i5-13420H (13va Gen), 8 núcleos, NVIDIA GeForce RTX 3050, 8GB RAM, disco sólido de 512GB, modelo ANV15-51-56GH",ACER,27990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-nitro-v-de-15-6-intel-core-i5-13420h-13va-gen-8-nucleos-nvidia-geforce-rtx-3050-8gb-ram-disco-solido-de-512gb-modelo-anv15-51-56gh,Hiraoka
"Laptop Gamer Acer Nitro V de 15.6"", Intel Core i7-13620H (13va Gen), 10 núcleos, NVIDIA GeForce RTX 3050, 16GB RAM, disco sólido de 512GB",ACER,46990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-nitro-v-de-15-6-intel-core-i7-13620h-13va-gen-10-nucleos-nvidia-geforce-rtx-3050-16gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Gamer Acer Nitro V 15 de 15.6"", modelo ANV15-51-711U, Intel Core i7 13620H (13va Gen), 10 núcleos, NVIDIA GeForce RTX 4050, 16GB RAM, disco sólido de 512GB",ACER,44990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-nitro-v-15-de-15-6-modelo-anv15-51-711u-intel-core-i7-13620h-13va-gen-10-nucleos-nvidia-geforce-rtx-4050-16gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Gamer HP Victus 15 de 15.6"", modelo 15-FB2019LA, AMD Ryzen 7 8840H, NVIDIA GeForce RTX 4050, 16GB RAM, disco sólido de 1TB",HP,46490,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-hp-victus-15-de-15-6-modelo-15-fb2019la-amd-ryzen-7-8840h-nvidia-geforce-rtx-4050-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Lenovo Yoga Slim 7i de 14"", modelo 83CV002HLM, Intel Core Ultra 7 155H, 16 núcleos, 32GB RAM, disco sólido de 1TB",LENOVO,45990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-lenovo-yoga-slim-7i-de-14-modelo-83cv002hlm-intel-core-ultra-7-155h-14va-gen-14-nucleos-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop HP de 14"", modelo  14-EP1001LA, Intel Core Ultra 5 125H, 14 núcleos, 8GB RAM, disco sólido de 512GB",HP,28490,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-de-14-modelo-14-ep1001la-intel-core-ultra-5-125h-14-nucleos-8gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop 2 en 1 HP Pavilion x360 de 14"", modelo 14-EK1001LA, Pantalla touch, Intel Core i7-1355U (13va Gen), 10 núcleos, 16GB RAM, disco sólido de 512GB",HP,39990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-2-en-1-hp-pavilion-x360-de-14-modelo-14-ek1001la-pantalla-touch-intel-core-i7-1355u-13va-gen-10-nucleos-16gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Gamer Acer Nitro V 15 de 15.6"", Intel Core i5 13420H (13va Gen), 8 núcleos, NVIDIA GeForce RTX 3050, 16GB RAM, disco sólido de 1TB, modelo ANV15-51-59FX",ACER,33990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-nitro-v-15-de-15-6-intel-core-i5-13420h-13va-gen-8-nucleos-nvidia-geforce-rtx-3050-16gb-ram-disco-solido-de-1tb-modelo-anv15-51-59fx,Hiraoka
"Laptop Asus Zenbook 14 OLED de 14"", modelo UM3406HA-QD015W, AMD Ryzen 7 8840HS, 16GB RAM, disco sólido de 1TB",ASUS,46490,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-zenbook-oled-de-14-modelo-um3406ha-qd015w-amd-ryzen-7-8840hs-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Asus TUF A15 de 15.6"", modelo FA506NF-HN005W, AMD Ryzen 5 7535HS, NVIDIA GeForce RTX 2050, 8GB RAM, disco sólido de 512GB",ASUS,28990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-asus-tuf-a15-de-15-6-modelo-fa506nf-hn005w-amd-ryzen-5-7535hs-nvidia-geforce-rtx-2050-8gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop HP Pavilion Aero de 13.3"", modelo 13-bg0000la, AMD Ryzen 7 8840U, 16GB RAM, disco sólido de 1TB",HP,39990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-hp-pavilion-aero-de-13-3-modelo-13-bg0000la-amd-ryzen-7-8840u-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Lenovo LOQ de 15.6"", modelo 83GS00ESLM, Intel Core i5-12450HX (12va Gen), 8 núcleos, NVIDIA GeForce RTX 3050, 24GB RAM, disco sólido de 512GB",LENOVO,33990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-lenovo-loq-de-15-6-modelo-83gs00eslm-intel-core-i5-12450hx-12va-gen-8-nucleos-nvidia-geforce-rtx-3050-24gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Gamer Asus ROG G16 de 16"", AMD Ryzen AI 9 HX 370, NVIDIA GeForce RTX 4070, 32GB RAM, disco sólido de 1TB, modelo GA605WI-QR110W",ASUS,124990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-asus-rog-g16-de-16-amd-ryzen-ai-9-hx-370-nvidia-geforce-rtx-4070-32gb-ram-disco-solido-de-1tb-modelo-ga605wi-qr110w,Hiraoka
"Laptop Gamer Lenovo Legion Slim 5 de 16"", AMD Ryzen 7 8845HS, NVIDIA GeForce RTX 4070, 16GB RAM, disco sólido de 1TB, modelo 83DH007RLM",LENOVO,71990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-lenovo-legion-slim-5-de-16-amd-ryzen-7-8845hs-nvidia-geforce-rtx-4070-16gb-ram-disco-solido-de-1tb-modelo-83dh007rlm,Hiraoka
"Laptop Gamer MSI Cyborg 15 AI A1V de 15.6"", Intel Core Ultra 7 155H, 16 núcleos, NVIDIA GeForce RTX 4060, 16GB RAM, disco sólido de 512GB",MSI,64990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-cyber-15-ai-a1v-de-15-6-intel-core-ultra-7-155h-16-nucleos-nvidia-geforce-rtx-4060-16gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Gamer Asus ROG Zephyrus G14 de 14"", modelo GA403UV-QS091W, AMD Ryzen 9 8945HS, NVIDIA GeForce RTX 4060, 32GB RAM, disco sólido de 1TB",ASUS,90990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-asus-rog-zephyrus-g14-de-14-modelo-ga403uv-qs091w-amd-ryzen-9-8945hs-nvidia-geforce-rtx-4060-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer MSI Sword 17 HX B13V de 17"", Intel Core i7 13700HX (13va Gen), 16 núcleos, NVIDIA GeForce RTX 4070, 64GB RAM, disco sólido de 2TB",MSI,97990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-msi-sword-17-hx-b13v-de-17-intel-core-i7-13700hx-13va-gen-16-nucleos-nvidia-geforce-rtx-4070-64gb-ram-disco-solido-de-2tb,Hiraoka
"Laptop Gamer Acer Predator Helios Neo 16 de 16"", modelo PHN16-71-74FT, Intel Core i7 13650HX (13va Gen), 14 núcleos, NVIDIA GeForce RTX 4060, 16GB RAM, disco sólido de 1TB",ACER,61990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-predator-helios-neo-16-de-16-modelo-phn16-71-74ft-intel-core-i7-13650hx-13va-gen-14-nucleos-nvidia-geforce-rtx-4060-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer HP Omen 17 de 17.3"", modelo 17-db0009la, AMD Ryzen 9 8945HS, NVIDIA GeForce RTX 4060, 32GB RAM, disco sólido de 1TB",HP,72990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-hp-omen-17-de-17-3-modelo-17-db0009la-amd-ryzen-9-8945hs-nvidia-geforce-rtx-4060-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Asus TUF F15 de 15.6"", modelo FX507VV-LP148W, Intel Core i7-13620H (13va Gen), 10 núcleos, NVIDIA GeForce RTX 4060, 16GB RAM, disco sólido de 1TB",ASUS,59990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-asus-tuf-f15-de-15-6-modelo-fx507vv-lp148w-intel-core-i7-13620h-13va-gen-10-nucleos-nvidia-geforce-rtx-4060-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Asus TUF F15 de 15.6"", modelo FX507VU-LP180W, Intel Core i7-13620H (13va Gen), 10 núcleos, NVIDIA GeForce RTX 4050, 16GB RAM, disco sólido de 1TB",ASUS,58990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-asus-tuf-f15-de-15-6-modelo-fx507vu-lp180w-intel-core-i7-13620h-13va-gen-10-nucleos-nvidia-geforce-rtx-4050-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer HP OMEN Transcend de 14"", modelo 14-fb0001la, Intel Core Ultra 7 155H, 16 núcleos, NVIDIA GeForce RTX 4060, 16GB RAM, disco sólido de 1TB",HP,78990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-hp-omen-trascend-de-14-modelo-14-fb0001la-intel-core-ultra-7-155h-16-nucleos-nvidia-geforce-rtx-4060-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Lenovo Legion Pro 5 de 16"", modelo 82WM009LLM, AMD Ryzen 7 7745HX, NVIDIA GeForce RTX 4070, 32GB RAM, disco sólido de 1TB",LENOVO,69990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-lenovo-legion-pro-5-de-16-modelo-82wm009llm-tarjeta-grafica-geforce-rtx-4070-procesador-amd-ryzen-7-7745hx-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop 2 en 1 Lenovo Yoga Book 9i de 2 x 13.3"", Pantalla táctil, Intel Core i7-1355U (13va Gen), 10 núcleos, 16GB RAM, disco sólido de 1TB, modelo 82YQ000CLM",LENOVO,64990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-82yq000clm-procesador-intel-core-i7-1355u-16gb-ram-disco-solido-de-1tb-camara-web-5mp-ir-entrada-usb-tipo-c-bluetooth-5-1-wifi-windows-11-home-para-oficina-o-estudiantes,Hiraoka
"Laptop Acer Swift Go 14 de 14"", modelo SFG14-73T-59CY, Intel Core Ultra 5 125H, 14 núcleos, 16GB RAM, disco sólido de 512GB",ACER,41990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-acer-swift-go-14-de-14-modelo-sfg14-73t-59cy-intel-core-ultra-5-125h-14-nucleos-16gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Asus Vivobook Pro 15 OLED de 15.6"", modelo N6506MV-MA002W, Intel Core Ultra 9 185H, 16 núcleos, NVIDIA GeForce RTX 4060, 24GB RAM, disco sólido de 1TB",ASUS,77490,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-vivobook-pro-15-oled-de-15-6-modelo-n6506mv-ma002w-intel-core-ultra-9-185h-16-nucleos-nvidia-geforce-rtx-4060-24gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop 2 en 1 HP Spectre x360 de 14"", modelo 14-EU0000LA, pantalla touch, Intel Core Ultra 7 155H, 16 núcleos, 32GB RAM, disco sólido de 1TB",HP,72990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-2-en-1-hp-spectre-x360-de-14-modelo-14-eu0000la-pantalla-touch-intel-core-ultra-7-155h-16-nucleos-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Acer Predator Helios 18 de 18"", modelo PH18-72-95JD, Intel Core i9 14900HX (14va Gen), 24 núcleos, NVIDIA GeForce RTX 4080, 16GB RAM, disco sólido de 1TB",ACER,132990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-predator-helios-neo-16-de-16-modelo-phn16-72-90em-intel-core-i9-14900hx-13va-gen-24-nucleos-nvidia-geforce-rtx-4070-16gb-ram-disco-solido-de-1tb-1,Hiraoka
"Laptop Gamer Acer Predator Helios Neo 16 de 16"", modelo PHN16-72-90EM, Intel Core i9 14900HX (14va Gen), 24 núcleos, NVIDIA GeForce RTX 4070, 16GB RAM, disco sólido de 1TB",ACER,95990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-predator-helios-neo-16-de-16-modelo-phn16-72-90em-intel-core-i9-14900hx-13va-gen-24-nucleos-nvidia-geforce-rtx-4070-16gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Acer Predator Helios Neo 16 de 16"", modelo PHN16-72-91FY, Intel Core i9 14900HX (14va Gen), 24 núcleos, NVIDIA GeForce RTX 4060, 16GB RAM, disco sólido de 1TB",ACER,84990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-predator-helios-neo-16-de-16-modelo-phn16-72-91fy-intel-core-i9-14900hx-13va-gen-24-nucleos-nvidia-geforce-rtx-4060-16gb-ram-disco-solido-de-1tb-1,Hiraoka
"Laptop Acer Swift Go 14 de 14"", modelo SFG14-73T-718D, Intel Core Ultra 7 155H, 16 núcleos, 16GB RAM, disco sólido de 512GB",ACER,46990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-acer-swift-go-14-de-14-modelo-sfg14-73t-718d-intel-core-ultra-7-155h-16-nucleos-16gb-ram-disco-solido-de-512gb,Hiraoka
"Laptop Gamer Lenovo Legion Pro 7i, modelo 83DE003XLM, Intel Core i9-14900HX (14va Gen), 24 núcleos, NVIDIA GeForce RTX 4080, 32GB RAM, disco sólido de 1TB",LENOVO,115990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-lenovo-legion-pro-7i-modelo-83de003xlm-intel-core-i9-14900hx-14va-gen-24-nucleos-nvidia-geforce-rtx-4080-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Asus ROG Zephyrus G16 de 16"", modelo GU605MI-QR128W, Intel Core Ultra 9 185H, 16 núcleos, NVIDIA GeForce RTX 4070, 32GB RAM, disco sólido de 1TB",ASUS,107990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/computadora-port-asus-gu605mi-qr128w,Hiraoka
"MacBook Air de 13.6"", procesador M2, 8GB RAM, disco sólido de 256GB, Blanco Estelar",APPLE,47990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-air-13-6-m2-256gb-ssd-blanco-estelar,Hiraoka
"MacBook Air 13.6"" M2 512GB SSD Medianoche",APPLE,58990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-air-13-6-m2-512gb-ssd-medianoche,Hiraoka
"MacBook Air 13.6"" M2 512GB SSD Gris Espacial",APPLE,57990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/macbook-air-13-6-m2-512gb-ssd-gris-espacial,Hiraoka
"Laptop Asus Zenbook DUO de 14"", modelo UX8406MA-PZ026W, Intel Core Ultra 9 185H, 16 núcleos, 32GB RAM, disco sólido de 1TB",ASUS,89990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-asus-zenbook-duo-de-14-modelo-ux8406ma-pz026w-intel-core-ultra-9-185h-16-nucleos-32gb-ram-disco-solido-de-1tb,Hiraoka
"Laptop Gamer Asus ROG Strix G18 de 18"", modelo G814JIR-N6041W, Intel Core i9 14900HX (14va Gen), 24 núcleos, NVIDIA GeForce RTX 4070, 16GB RAM, 1TB de disco sólido",ASUS,104990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-asus-rog-strix-g18-de-18-modelo-g814jir-n6041w-intel-core-i9-14900hx-14va-gen-24-nucleos-nvidia-geforce-rtx-4070-16gb-ram-1tb-de-disco-solido,Hiraoka
"Laptop Acer Swift X 14 de 14.5"", modelo SFX14-71G-541B, Intel Core i5-13500H (13va Gen), 12 núcleos, NVIDIA GeForce RTX 4050, 16GB RAM, disco sólido de 512GB",ACER,47990,https://hiraoka.com.pe/computo-y-tecnologia/computadoras/laptops/laptop-gamer-acer-de-14-5-modelo-sfx14-71g-541b-tarjeta-grafica-geforce-rtx-4050-procesador-intel-core-i5-13500h-13va-generacion-16gb-ram-disco-solido-de-512gb-camara-web-1080px-fhd-entrada-usb-hdmi-y-tipo-c-windows-11-wifi-bluetooh-v5-2,Hiraoka
